6 5 3 1 -0.00646935
7 3 6 5 0.00646935
6 3 5 1 -0.01570976
7 5 6 3 0.01570976
6 1 5 3 -0.01570976
7 6 5 3 0.01570976
5 2 3 1 0.00431716
7 5 3 1 -0.04424168
7 5 3 2 -0.04319773
6 2 3 1 -0.00337294
7 6 3 1 -0.04836075
7 6 3 2 -0.03374977
5 1 3 2 0.04319773
7 3 5 1 0.04424168
7 3 5 2 -0.00431716
6 2 5 1 -0.00174492
7 6 5 1 -0.02532015
7 6 5 2 0.00174492
6 1 3 2 -0.03374977
7 3 6 1 -0.04836075
7 3 6 2 -0.00337294
6 1 5 2 -0.00174492
7 5 6 1 0.02532015
7 5 6 2 0.00174492
5 3 2 1 0.00151911
7 2 5 3 -0.00151911
6 3 2 1 -0.00118686
7 1 6 3 -0.01673837
7 2 6 3 -0.00118686
6 5 2 1 -0.00012185
7 2 6 5 0.00012185
7 2 3 1 0.01173808
7 1 3 2 0.02484761
7 3 2 1 0.01173808
7 2 5 1 0.00666161
7 5 2 1 -0.00666161
7 2 6 1 -0.00567057
7 1 6 2 -0.00178048
7 6 2 1 -0.00567057
7 7 7 7 0.77460594
7 7 7 2 0.01864108
7 7 7 1 0.09135368
7 7 2 2 0.47072329
7 7 2 1 0.01789092
7 7 1 1 0.30253789
7 2 7 2 0.00368311
7 2 7 1 0.00409177
7 2 2 2 0.12178532
7 2 2 1 0.00362635
7 2 1 1 0.01789092
7 1 7 1 0.01786132
7 1 2 2 0.10586442
7 1 2 1 0.00409177
7 1 1 1 0.09135368
2 2 2 2 4.78506575
2 2 2 1 0.12178532
2 2 1 1 0.47072329
2 1 2 1 0.00368311
2 1 1 1 0.01864108
1 1 1 1 0.77460594
7 7 7 6 -0.16148394
7 6 7 2 -0.00584998
7 6 7 1 -0.02597444
7 6 2 2 -0.14339604
7 6 1 1 -0.09675216
7 7 6 2 -0.00634047
7 2 6 2 -0.00063080
6 2 2 1 -0.00063080
6 2 1 1 -0.00634047
7 7 6 1 -0.09675216
7 1 6 1 -0.02597444
6 1 2 2 -0.14339604
6 1 2 1 -0.00584998
6 1 1 1 -0.16148394
7 7 7 5 -0.20669002
7 5 7 2 -0.00748764
7 5 7 1 -0.02568519
7 5 2 2 -0.18353856
7 5 1 1 -0.07361542
7 7 5 2 -0.00811543
7 2 5 2 -0.00080738
5 2 2 1 0.00080738
5 2 1 1 0.00811543
7 7 5 1 0.07361542
